city_key,market_ticker,event_date,decision_ts,decision_price,resolved_yes,model_prob_yes,model_prob_no,fair_yes,fair_no,yes_bid,yes_ask,no_bid,no_ask,chosen_side,entry_price,entry_price_source,pricing_mode,quote_source,uses_true_quotes,quote_spread,exec_edge_yes,exec_edge_no,edge_at_entry,gross_edge_at_entry,contracts,fees,gross_pnl,net_pnl,lookback_sample_size,model_name,fold_number,market_subtitle,strike_type,floor_strike,cap_strike,contract_type,entry_price_bucket,won
nyc,KXHIGHNY-25DEC26-T34,2025-12-26,2025-12-26 15:00:00+00:00,3.0,False,0.193548,0.806452,0.193548,0.806452,1.0,2.0,98.0,99.0,yes,2.0,yes_ask,candle_proxy,decision_candle_ohlc_bounds,False,1.0,0.163548,,0.163548,0.173548,1,0.01,-0.02,-0.03,31,baseline_climatology_v1,1,35° or above,greater,34.0,,or_above,0-25,False
nyc,KXHIGHNY-25DEC27-B33.5,2025-12-27,2025-12-27 15:00:00+00:00,16.0,False,0.419355,0.580645,0.419355,0.580645,15.0,16.0,84.0,85.0,yes,16.0,yes_ask,candle_proxy,decision_candle_ohlc_bounds,False,1.0,0.249355,,0.249355,0.259355,1,0.01,-0.16,-0.17,31,baseline_climatology_v1,1,33° to 34°,between,33.0,34.0,between,0-25,False
nyc,KXHIGHNY-25DEC28-T37,2025-12-28,2025-12-28 15:00:00+00:00,12.0,True,1.0,0.0,1.0,0.0,12.0,13.0,87.0,88.0,yes,13.0,yes_ask,candle_proxy,decision_candle_ohlc_bounds,False,1.0,0.86,,0.86,0.87,1,0.01,0.87,0.86,31,baseline_climatology_v1,1,36° or below,less,,37.0,or_below,0-25,True
nyc,KXHIGHNY-26JAN01-B32.5,2026-01-01,2026-01-01 15:00:00+00:00,1.0,True,0.212121,0.787879,0.212121,0.787879,0.0,1.0,99.0,100.0,yes,1.0,yes_ask,candle_proxy,decision_candle_ohlc_bounds,False,1.0,0.192121,,0.192121,0.202121,1,0.01,0.99,0.98,33,baseline_climatology_v1,2,32° to 33°,between,32.0,33.0,between,0-25,True
nyc,KXHIGHNY-26JAN01-B34.5,2026-01-01,2026-01-01 15:00:00+00:00,1.0,False,0.242424,0.757576,0.242424,0.757576,0.0,1.0,99.0,100.0,yes,1.0,yes_ask,candle_proxy,decision_candle_ohlc_bounds,False,1.0,0.222424,,0.222424,0.232424,1,0.01,-0.01,-0.02,33,baseline_climatology_v1,2,34° to 35°,between,34.0,35.0,between,0-25,False
nyc,KXHIGHNY-26JAN02-B34.5,2026-01-02,2026-01-02 15:00:00+00:00,3.0,False,0.176471,0.823529,0.176471,0.823529,3.0,5.0,95.0,97.0,yes,5.0,yes_ask,candle_proxy,decision_candle_ohlc_bounds,False,2.0,0.116471,,0.116471,0.126471,1,0.01,-0.05,-0.06,34,baseline_climatology_v1,2,34° to 35°,between,34.0,35.0,between,0-25,False
nyc,KXHIGHNY-26JAN05-T33,2026-01-05,2026-01-05 15:00:00+00:00,4.0,True,0.529412,0.470588,0.529412,0.470588,0.0,1.0,99.0,100.0,yes,1.0,yes_ask,candle_proxy,decision_candle_ohlc_bounds,False,1.0,0.509412,,0.509412,0.519412,1,0.01,0.99,0.98,34,baseline_climatology_v1,2,32° or below,less,,33.0,or_below,0-25,True
nyc,KXHIGHNY-26JAN06-T39,2026-01-06,2026-01-06 15:00:00+00:00,1.0,True,1.0,0.0,1.0,0.0,0.0,1.0,99.0,100.0,yes,1.0,yes_ask,candle_proxy,decision_candle_ohlc_bounds,False,1.0,0.98,,0.98,0.99,1,0.01,0.99,0.98,34,baseline_climatology_v1,2,38° or below,less,,39.0,or_below,0-25,True
nyc,KXHIGHNY-26JAN07-T45,2026-01-07,2026-01-07 15:00:00+00:00,1.0,True,1.0,0.0,1.0,0.0,0.0,1.0,99.0,100.0,yes,1.0,yes_ask,candle_proxy,decision_candle_ohlc_bounds,False,1.0,0.98,,0.98,0.99,1,0.01,0.99,0.98,34,baseline_climatology_v1,2,44° or below,less,,45.0,or_below,0-25,True
nyc,KXHIGHNY-26JAN08-T46,2026-01-08,2026-01-08 15:00:00+00:00,1.0,True,1.0,0.0,1.0,0.0,0.0,1.0,99.0,100.0,yes,1.0,yes_ask,candle_proxy,decision_candle_ohlc_bounds,False,1.0,0.98,,0.98,0.99,1,0.01,0.99,0.98,34,baseline_climatology_v1,2,45° or below,less,,46.0,or_below,0-25,True
nyc,KXHIGHNY-26JAN10-T52,2026-01-10,2026-01-10 15:00:00+00:00,1.0,True,1.0,0.0,1.0,0.0,0.0,1.0,99.0,100.0,yes,1.0,yes_ask,candle_proxy,decision_candle_ohlc_bounds,False,1.0,0.98,,0.98,0.99,1,0.01,0.99,0.98,34,baseline_climatology_v1,2,51° or below,less,,52.0,or_below,0-25,True
nyc,KXHIGHNY-26JAN11-T42,2026-01-11,2026-01-11 15:00:00+00:00,1.0,True,1.0,0.0,1.0,0.0,0.0,1.0,99.0,100.0,yes,1.0,yes_ask,candle_proxy,decision_candle_ohlc_bounds,False,1.0,0.98,,0.98,0.99,1,0.01,0.99,0.98,34,baseline_climatology_v1,2,41° or below,less,,42.0,or_below,0-25,True
nyc,KXHIGHNY-26JAN12-T39,2026-01-12,2026-01-12 15:00:00+00:00,1.0,True,1.0,0.0,1.0,0.0,1.0,2.0,98.0,99.0,yes,2.0,yes_ask,candle_proxy,decision_candle_ohlc_bounds,False,1.0,0.97,,0.97,0.98,1,0.01,0.98,0.97,34,baseline_climatology_v1,2,38° or below,less,,39.0,or_below,0-25,True
nyc,KXHIGHNY-26JAN13-T43,2026-01-13,2026-01-13 15:00:00+00:00,1.0,True,1.0,0.0,1.0,0.0,0.0,1.0,99.0,100.0,yes,1.0,yes_ask,candle_proxy,decision_candle_ohlc_bounds,False,1.0,0.98,,0.98,0.99,1,0.01,0.99,0.98,34,baseline_climatology_v1,2,42° or below,less,,43.0,or_below,0-25,True
nyc,KXHIGHNY-26JAN14-T45,2026-01-14,2026-01-14 15:00:00+00:00,1.0,True,1.0,0.0,1.0,0.0,0.0,1.0,99.0,100.0,yes,1.0,yes_ask,candle_proxy,decision_candle_ohlc_bounds,False,1.0,0.98,,0.98,0.99,1,0.01,0.99,0.98,34,baseline_climatology_v1,2,44° or below,less,,45.0,or_below,0-25,True
nyc,KXHIGHNY-26JAN15-T41,2026-01-15,2026-01-15 15:00:00+00:00,1.0,True,1.0,0.0,1.0,0.0,0.0,1.0,99.0,100.0,yes,1.0,yes_ask,candle_proxy,decision_candle_ohlc_bounds,False,1.0,0.98,,0.98,0.99,1,0.01,0.99,0.98,34,baseline_climatology_v1,3,40° or below,less,,41.0,or_below,0-25,True
nyc,KXHIGHNY-26JAN16-T33,2026-01-16,2026-01-16 15:00:00+00:00,5.0,True,0.529412,0.470588,0.529412,0.470588,4.0,5.0,95.0,96.0,yes,5.0,yes_ask,candle_proxy,decision_candle_ohlc_bounds,False,1.0,0.469412,,0.469412,0.479412,1,0.01,0.95,0.94,34,baseline_climatology_v1,3,32° or below,less,,33.0,or_below,0-25,True
nyc,KXHIGHNY-26JAN17-T36,2026-01-17,2026-01-17 15:00:00+00:00,1.0,True,1.0,0.0,1.0,0.0,0.0,1.0,99.0,100.0,yes,1.0,yes_ask,candle_proxy,decision_candle_ohlc_bounds,False,1.0,0.98,,0.98,0.99,1,0.01,0.99,0.98,34,baseline_climatology_v1,3,35° or below,less,,36.0,or_below,0-25,True
nyc,KXHIGHNY-26JAN18-B33.5,2026-01-18,2026-01-18 15:00:00+00:00,1.0,False,0.441176,0.558824,0.441176,0.558824,0.0,1.0,99.0,100.0,yes,1.0,yes_ask,candle_proxy,decision_candle_ohlc_bounds,False,1.0,0.421176,,0.421176,0.431176,1,0.01,-0.01,-0.02,34,baseline_climatology_v1,3,33° to 34°,between,33.0,34.0,between,0-25,False
nyc,KXHIGHNY-26JAN18-T33,2026-01-18,2026-01-18 15:00:00+00:00,1.0,True,0.529412,0.470588,0.529412,0.470588,0.0,1.0,99.0,100.0,yes,1.0,yes_ask,candle_proxy,decision_candle_ohlc_bounds,False,1.0,0.509412,,0.509412,0.519412,1,0.01,0.99,0.98,34,baseline_climatology_v1,3,32° or below,less,,33.0,or_below,0-25,True
nyc,KXHIGHNY-26JAN20-T29,2026-01-20,2026-01-20 15:00:00+00:00,1.0,True,1.0,0.0,1.0,0.0,0.0,1.0,99.0,100.0,yes,1.0,yes_ask,candle_proxy,decision_candle_ohlc_bounds,False,1.0,0.98,,0.98,0.99,1,0.01,0.99,0.98,34,baseline_climatology_v1,3,30° or above,greater,29.0,,or_above,0-25,True
nyc,KXHIGHNY-26JAN21-T33,2026-01-21,2026-01-21 15:00:00+00:00,7.0,True,0.617647,0.382353,0.617647,0.382353,6.0,7.0,93.0,94.0,yes,7.0,yes_ask,candle_proxy,decision_candle_ohlc_bounds,False,1.0,0.537647,,0.537647,0.547647,1,0.01,0.93,0.92,34,baseline_climatology_v1,3,32° or below,less,,33.0,or_below,0-25,True
nyc,KXHIGHNY-26JAN22-T40,2026-01-22,2026-01-22 15:00:00+00:00,1.0,True,1.0,0.0,1.0,0.0,0.0,1.0,99.0,100.0,yes,1.0,yes_ask,candle_proxy,decision_candle_ohlc_bounds,False,1.0,0.98,,0.98,0.99,1,0.01,0.99,0.98,34,baseline_climatology_v1,3,39° or below,less,,40.0,or_below,0-25,True
nyc,KXHIGHNY-26JAN23-B32.5,2026-01-23,2026-01-23 15:00:00+00:00,1.0,True,0.411765,0.588235,0.411765,0.588235,0.0,1.0,99.0,100.0,yes,1.0,yes_ask,candle_proxy,decision_candle_ohlc_bounds,False,1.0,0.391765,,0.391765,0.401765,1,0.01,0.99,0.98,34,baseline_climatology_v1,3,32° to 33°,between,32.0,33.0,between,0-25,True
nyc,KXHIGHNY-26JAN23-T32,2026-01-23,2026-01-23 15:00:00+00:00,1.0,False,0.205882,0.794118,0.205882,0.794118,0.0,1.0,99.0,100.0,yes,1.0,yes_ask,candle_proxy,decision_candle_ohlc_bounds,False,1.0,0.185882,,0.185882,0.195882,1,0.01,-0.01,-0.02,34,baseline_climatology_v1,3,31° or below,less,,32.0,or_below,0-25,False
nyc,KXHIGHNY-26JAN24-T23,2026-01-24,2026-01-24 15:00:00+00:00,5.0,True,1.0,0.0,1.0,0.0,0.0,2.0,98.0,100.0,yes,2.0,yes_ask,candle_proxy,decision_candle_ohlc_bounds,False,2.0,0.97,,0.97,0.98,1,0.01,0.98,0.97,34,baseline_climatology_v1,3,24° or above,greater,23.0,,or_above,0-25,True
nyc,KXHIGHNY-26JAN25-T30,2026-01-25,2026-01-25 15:00:00+00:00,22.0,True,1.0,0.0,1.0,0.0,20.0,21.0,79.0,80.0,yes,21.0,yes_ask,candle_proxy,decision_candle_ohlc_bounds,False,1.0,0.77,,0.77,0.79,1,0.02,0.79,0.77,34,baseline_climatology_v1,3,31° or above,greater,30.0,,or_above,0-25,True
nyc,KXHIGHNY-26JAN26-B33.5,2026-01-26,2026-01-26 15:00:00+00:00,1.0,False,0.411765,0.588235,0.411765,0.588235,0.0,1.0,99.0,100.0,yes,1.0,yes_ask,candle_proxy,decision_candle_ohlc_bounds,False,1.0,0.391765,,0.391765,0.401765,1,0.01,-0.01,-0.02,34,baseline_climatology_v1,3,33° to 34°,between,33.0,34.0,between,0-25,False
nyc,KXHIGHNY-26JAN26-T34,2026-01-26,2026-01-26 15:00:00+00:00,1.0,False,0.147059,0.852941,0.147059,0.852941,0.0,1.0,99.0,100.0,yes,1.0,yes_ask,candle_proxy,decision_candle_ohlc_bounds,False,1.0,0.127059,,0.127059,0.137059,1,0.01,-0.01,-0.02,34,baseline_climatology_v1,3,35° or above,greater,34.0,,or_above,0-25,False
nyc,KXHIGHNY-26JAN27-T23,2026-01-27,2026-01-27 15:00:00+00:00,9.0,True,1.0,0.0,1.0,0.0,7.0,9.0,91.0,93.0,yes,9.0,yes_ask,candle_proxy,decision_candle_ohlc_bounds,False,2.0,0.9,,0.9,0.91,1,0.01,0.91,0.9,34,baseline_climatology_v1,3,24° or above,greater,23.0,,or_above,0-25,True
nyc,KXHIGHNY-26JAN28-T26,2026-01-28,2026-01-28 15:00:00+00:00,3.0,True,1.0,0.0,1.0,0.0,3.0,4.0,96.0,97.0,yes,4.0,yes_ask,candle_proxy,decision_candle_ohlc_bounds,False,1.0,0.95,,0.95,0.96,1,0.01,0.96,0.95,34,baseline_climatology_v1,3,27° or above,greater,26.0,,or_above,0-25,True
nyc,KXHIGHNY-26JAN29-T26,2026-01-29,2026-01-29 15:00:00+00:00,0.5,True,1.0,0.0,1.0,0.0,0.0,1.0,99.0,100.0,yes,1.0,yes_ask,candle_proxy,decision_candle_ohlc_bounds,False,1.0,0.98,,0.98,0.99,1,0.01,0.99,0.98,34,baseline_climatology_v1,3,27° or above,greater,26.0,,or_above,0-25,True
